task_id,hash,native_id,name,status,exit,submit,duration,realtime,%cpu,peak_rss,peak_vmem,rchar,wchar,sample_id,process_name,source_file,peak_rss_gb,peak_vmem_gb,cpu_percent,realtime_seconds,assembly_accession,run_accession,# N's per 100 kbp,# contigs,# contigs (>= 0 bp),# contigs (>= 1000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 5000 bp),# contigs (>= 50000 bp),Assembly,GC (%),L50,L90,Largest contig,N50,N90,Total length,Total length (>= 0 bp),Total length (>= 1000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 5000 bp),Total length (>= 50000 bp),auN
92,c8/e942f1,29825164,GGP:BINNING:MAXBIN2 (SRR28857639 SRR28857639.fasta),COMPLETED,0,2025-07-29 17:31:52.106,13m 10s,12m 20s,129.2%,302.5 MB,746.7 MB,9.5 GB,1.4 GB,SRR28857639,MAXBIN2,execution_trace_2025-07-29_16-04-25.txt,0.29541015625,0.72919921875,129.2,740.0,ERZ27320644,SRR28857639,0.0,540604.0,540604.0,125958.0,1500.0,168.0,5992.0,40.0,SRR28857639_cleaned,66.4,133747.0,439138.0,135981.0,970.0,549.0,530644188.0,530644188.0,257652611.0,25930157.0,7127259.0,56136912.0,2912331.0,2766.7
94,17/0de7ef,29827833,GGP:BINNING:METABAT2_METABAT2 (SRR28857631 SRR28857631.fasta with SRR28857631.txt.gz),COMPLETED,0,2025-07-29 17:40:12.219,5m 30s,5m 6s,458.8%,1.6 GB,1.7 GB,687.3 MB,608.6 MB,SRR28857631,METABAT2_METABAT2,execution_trace_2025-07-29_16-04-25.txt,1.6,1.7,458.8,306.0,ERZ27320643,SRR28857631,0.0,584584.0,584584.0,138639.0,1906.0,201.0,7442.0,35.0,SRR28857631_cleaned,66.28,139223.0,472688.0,163062.0,997.0,550.0,585795649.0,585795649.0,292315503.0,32267050.0,8205716.0,69563109.0,2736592.0,2924.8
96,b5/9fe28a,29828013,GGP:BINNING:MAXBIN2 (SRR28857631 SRR28857631.fasta),COMPLETED,0,2025-07-29 17:40:22.093,12m 30s,11m 13s,129.3%,345.5 MB,784.9 MB,10.8 GB,1.5 GB,SRR28857631,MAXBIN2,execution_trace_2025-07-29_16-04-25.txt,0.33740234375,0.76650390625,129.3,673.0,ERZ27320643,SRR28857631,0.0,584584.0,584584.0,138639.0,1906.0,201.0,7442.0,35.0,SRR28857631_cleaned,66.28,139223.0,472688.0,163062.0,997.0,550.0,585795649.0,585795649.0,292315503.0,32267050.0,8205716.0,69563109.0,2736592.0,2924.8
103,9d/ee47f6,29830990,GGP:BINNING:METABAT2_METABAT2 (SRR28857636 SRR28857636.fasta with SRR28857636.txt.gz),COMPLETED,0,2025-07-29 17:47:52.225,9m 10s,4m 45s,535.7%,1.6 GB,1.7 GB,684 MB,608.6 MB,SRR28857636,METABAT2_METABAT2,execution_trace_2025-07-29_16-04-25.txt,1.6,1.7,535.7,285.0,ERZ27320654,SRR28857636,0.0,559229.0,559229.0,137876.0,2653.0,371.0,8736.0,58.0,SRR28857636_cleaned,66.46,122717.0,447459.0,175126.0,1062.0,555.0,587555728.0,587555728.0,309394631.0,47546144.0,14356473.0,88704567.0,4149609.0,3637.8
107,b2/bc553a,29831317,GGP:BINNING:METABAT2_METABAT2 (SRR28857638 SRR28857638.fasta with SRR28857638.txt.gz),COMPLETED,0,2025-07-29 17:49:02.298,8m,4m 18s,547.8%,1.6 GB,1.6 GB,690.7 MB,609.8 MB,SRR28857638,METABAT2_METABAT2,execution_trace_2025-07-29_16-04-25.txt,1.6,1.6,547.8,258.0,ERZ27320649,SRR28857638,0.0,600488.0,600488.0,136168.0,1624.0,197.0,6780.0,20.0,SRR28857638_cleaned,65.83,147828.0,488218.0,86623.0,959.0,547.0,586073271.0,586073271.0,281621806.0,27195839.0,7122021.0,61719310.0,1237442.0,2536.7
101,45/1593ad,29830662,GGP:BINNING:METABAT2_METABAT2 (SRR28857637 SRR28857637.fasta with SRR28857637.txt.gz),COMPLETED,0,2025-07-29 17:46:32.538,10m 39s,4m 49s,541.3%,1.7 GB,1.8 GB,751.9 MB,665.4 MB,SRR28857637,METABAT2_METABAT2,execution_trace_2025-07-29_16-04-25.txt,1.7,1.8,541.3,289.0,ERZ27320648,SRR28857637,0.0,642271.0,642271.0,151649.0,2157.0,314.0,7515.0,62.0,SRR28857637_cleaned,66.37,156074.0,520276.0,149680.0,985.0,553.0,640250085.0,640250085.0,315734633.0,39643750.0,12974037.0,75839613.0,4606207.0,3184.3
95,57/e5f2f5,29827832,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR28857631),COMPLETED,0,2025-07-29 17:40:12.070,18m 10s,17m 45s,168.4%,703.8 MB,1 GB,675.7 MB,183.3 MB,SRR28857631,CONCOCT_CONCOCT,execution_trace_2025-07-29_16-04-25.txt,0.6873046875,1.0,168.4,1065.0,ERZ27320643,SRR28857631,0.0,584584.0,584584.0,138639.0,1906.0,201.0,7442.0,35.0,SRR28857631_cleaned,66.28,139223.0,472688.0,163062.0,997.0,550.0,585795649.0,585795649.0,292315503.0,32267050.0,8205716.0,69563109.0,2736592.0,2924.8
130,e8/8f9465,29836104,GGP:BINNING:METABAT2_METABAT2 (SRR28857633 SRR28857633.fasta with SRR28857633.txt.gz),COMPLETED,0,2025-07-29 17:59:22.181,8m 10s,7m 50s,551.1%,2.2 GB,2.2 GB,901.9 MB,801.9 MB,SRR28857633,METABAT2_METABAT2,execution_trace_2025-07-29_16-04-25.txt,2.2,2.2,551.1,470.0,ERZ27320652,SRR28857633,0.0,741491.0,741491.0,185825.0,2749.0,520.0,9581.0,140.0,SRR28857633_cleaned,66.7,167803.0,594619.0,558797.0,1055.0,557.0,773697789.0,773697789.0,405348018.0,59914169.0,27567018.0,105879681.0,14904366.0,6151.7
148,bc/21ed03,29836693,GGP:BINNING:METABAT2_METABAT2 (SRR28857632 SRR28857632.fasta with SRR28857632.txt.gz),COMPLETED,0,2025-07-29 18:02:02.380,7m 20s,6m 14s,551.9%,1.9 GB,2 GB,796.5 MB,707.6 MB,SRR28857632,METABAT2_METABAT2,execution_trace_2025-07-29_16-04-25.txt,1.9,2.0,551.9,374.0,ERZ27320651,SRR28857632,0.0,659089.0,659089.0,166349.0,2467.0,393.0,8675.0,87.0,SRR28857632_cleaned,66.75,151824.0,529367.0,199814.0,1049.0,556.0,682384316.0,682384316.0,356057627.0,46904963.0,17101139.0,88789908.0,6942301.0,3674.5
99,6c/a08757,29830661,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR28857637),COMPLETED,0,2025-07-29 17:46:32.171,23m 10s,15m 21s,170.8%,739.8 MB,1.1 GB,731.8 MB,196.9 MB,SRR28857637,CONCOCT_CONCOCT,execution_trace_2025-07-29_16-04-25.txt,0.7224609375,1.1,170.8,921.0,ERZ27320648,SRR28857637,0.0,642271.0,642271.0,151649.0,2157.0,314.0,7515.0,62.0,SRR28857637_cleaned,66.37,156074.0,520276.0,149680.0,985.0,553.0,640250085.0,640250085.0,315734633.0,39643750.0,12974037.0,75839613.0,4606207.0,3184.3
105,f2/99a8ad,29831318,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR28857638),COMPLETED,0,2025-07-29 17:49:02.383,21m 30s,12m 47s,162.3%,690.8 MB,1 GB,677.1 MB,175.4 MB,SRR28857638,CONCOCT_CONCOCT,execution_trace_2025-07-29_16-04-25.txt,0.674609375,1.0,162.3,767.0,ERZ27320649,SRR28857638,0.0,600488.0,600488.0,136168.0,1624.0,197.0,6780.0,20.0,SRR28857638_cleaned,65.83,147828.0,488218.0,86623.0,959.0,547.0,586073271.0,586073271.0,281621806.0,27195839.0,7122021.0,61719310.0,1237442.0,2536.7
113,6c/0451e1,29834763,GGP:BINNING:MAXBIN2 (SRR28857637 SRR28857637.fasta),COMPLETED,0,2025-07-29 17:54:42.016,16m 20s,15m 37s,123.7%,368.2 MB,770.5 MB,11.5 GB,1.7 GB,SRR28857637,MAXBIN2,execution_trace_2025-07-29_16-04-25.txt,0.3595703125,0.75244140625,123.7,937.0,ERZ27320648,SRR28857637,0.0,642271.0,642271.0,151649.0,2157.0,314.0,7515.0,62.0,SRR28857637_cleaned,66.37,156074.0,520276.0,149680.0,985.0,553.0,640250085.0,640250085.0,315734633.0,39643750.0,12974037.0,75839613.0,4606207.0,3184.3
122,ce/ab8737,29835731,GGP:BINNING:MAXBIN2 (SRR28857638 SRR28857638.fasta),COMPLETED,0,2025-07-29 17:57:42.162,13m 50s,13m 16s,129.6%,331.4 MB,693.7 MB,10.3 GB,1.5 GB,SRR28857638,MAXBIN2,execution_trace_2025-07-29_16-04-25.txt,0.3236328125,0.67744140625,129.6,796.0,ERZ27320649,SRR28857638,0.0,600488.0,600488.0,136168.0,1624.0,197.0,6780.0,20.0,SRR28857638_cleaned,65.83,147828.0,488218.0,86623.0,959.0,547.0,586073271.0,586073271.0,281621806.0,27195839.0,7122021.0,61719310.0,1237442.0,2536.7
121,16/486dfe,29835730,GGP:BINNING:MAXBIN2 (SRR28857636 SRR28857636.fasta),COMPLETED,0,2025-07-29 17:57:42.047,15m 20s,14m 47s,131.6%,367.5 MB,785 MB,11.6 GB,1.6 GB,SRR28857636,MAXBIN2,execution_trace_2025-07-29_16-04-25.txt,0.35888671875,0.7666015625,131.6,887.0,ERZ27320654,SRR28857636,0.0,559229.0,559229.0,137876.0,2653.0,371.0,8736.0,58.0,SRR28857636_cleaned,66.46,122717.0,447459.0,175126.0,1062.0,555.0,587555728.0,587555728.0,309394631.0,47546144.0,14356473.0,88704567.0,4149609.0,3637.8
104,68/e4adfa,29830989,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR28857636),COMPLETED,0,2025-07-29 17:47:52.104,27m 50s,18m 10s,171.4%,715.8 MB,1.1 GB,675.6 MB,186.2 MB,SRR28857636,CONCOCT_CONCOCT,execution_trace_2025-07-29_16-04-25.txt,0.6990234375,1.1,171.4,1090.0,ERZ27320654,SRR28857636,0.0,559229.0,559229.0,137876.0,2653.0,371.0,8736.0,58.0,SRR28857636_cleaned,66.46,122717.0,447459.0,175126.0,1062.0,555.0,587555728.0,587555728.0,309394631.0,47546144.0,14356473.0,88704567.0,4149609.0,3637.8
149,6d/86f236,29836694,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR28857632),COMPLETED,0,2025-07-29 18:02:02.457,19m 50s,19m 22s,167.0%,823.3 MB,1.1 GB,773.3 MB,223.9 MB,SRR28857632,CONCOCT_CONCOCT,execution_trace_2025-07-29_16-04-25.txt,0.80400390625,1.1,167.0,1162.0,ERZ27320651,SRR28857632,0.0,659089.0,659089.0,166349.0,2467.0,393.0,8675.0,87.0,SRR28857632_cleaned,66.75,151824.0,529367.0,199814.0,1049.0,556.0,682384316.0,682384316.0,356057627.0,46904963.0,17101139.0,88789908.0,6942301.0,3674.5
150,1f/c682d7,29836702,GGP:BINNING:MAXBIN2 (SRR28857632 SRR28857632.fasta),COMPLETED,0,2025-07-29 18:02:12.096,21m 20s,20m 41s,127.1%,427.8 MB,832.8 MB,13 GB,1.8 GB,SRR28857632,MAXBIN2,execution_trace_2025-07-29_16-04-25.txt,0.4177734375,0.81328125,127.1,1241.0,ERZ27320651,SRR28857632,0.0,659089.0,659089.0,166349.0,2467.0,393.0,8675.0,87.0,SRR28857632_cleaned,66.75,151824.0,529367.0,199814.0,1049.0,556.0,682384316.0,682384316.0,356057627.0,46904963.0,17101139.0,88789908.0,6942301.0,3674.5
131,51/2d4818,29836127,GGP:BINNING:MAXBIN2 (SRR28857633 SRR28857633.fasta),COMPLETED,0,2025-07-29 17:59:32.073,25m 20s,24m 9s,121.9%,936.6 MB,1.3 GB,15.1 GB,2.1 GB,SRR28857633,MAXBIN2,execution_trace_2025-07-29_16-04-25.txt,0.9146484375,1.3,121.9,1449.0,ERZ27320652,SRR28857633,0.0,741491.0,741491.0,185825.0,2749.0,520.0,9581.0,140.0,SRR28857633_cleaned,66.7,167803.0,594619.0,558797.0,1055.0,557.0,773697789.0,773697789.0,405348018.0,59914169.0,27567018.0,105879681.0,14904366.0,6151.7
128,71/05d2df,29836106,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR28857633),COMPLETED,0,2025-07-29 17:59:22.455,25m 49s,25m 22s,162.7%,922.8 MB,1.2 GB,866.4 MB,254.8 MB,SRR28857633,CONCOCT_CONCOCT,execution_trace_2025-07-29_16-04-25.txt,0.901171875,1.2,162.7,1522.0,ERZ27320652,SRR28857633,0.0,741491.0,741491.0,185825.0,2749.0,520.0,9581.0,140.0,SRR28857633_cleaned,66.7,167803.0,594619.0,558797.0,1055.0,557.0,773697789.0,773697789.0,405348018.0,59914169.0,27567018.0,105879681.0,14904366.0,6151.7
262,de/818544,29843649,GGP:BINNING:METABAT2_METABAT2 (SRR28857630 SRR28857630.fasta with SRR28857630.txt.gz),COMPLETED,0,2025-07-29 18:26:52.085,10m,9m 3s,555.7%,2.3 GB,2.4 GB,951.6 MB,846.3 MB,SRR28857630,METABAT2_METABAT2,execution_trace_2025-07-29_16-04-25.txt,2.3,2.4,555.7,543.0,ERZ27320642,SRR28857630,0.0,781191.0,781191.0,198879.0,3140.0,502.0,10588.0,75.0,SRR28857630_cleaned,66.87,176196.0,626019.0,151854.0,1067.0,556.0,816441412.0,816441412.0,431633357.0,58089081.0,19540963.0,108099895.0,5406599.0,3434.1
260,1c/e77c4e,29843623,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR28857630),COMPLETED,0,2025-07-29 18:26:42.290,26m,25m 36s,156.9%,990.3 MB,1.3 GB,910 MB,279.4 MB,SRR28857630,CONCOCT_CONCOCT,execution_trace_2025-07-29_16-04-25.txt,0.96708984375,1.3,156.9,1536.0,ERZ27320642,SRR28857630,0.0,781191.0,781191.0,198879.0,3140.0,502.0,10588.0,75.0,SRR28857630_cleaned,66.87,176196.0,626019.0,151854.0,1067.0,556.0,816441412.0,816441412.0,431633357.0,58089081.0,19540963.0,108099895.0,5406599.0,3434.1
265,84/a466a9,29844049,GGP:BINNING:MAXBIN2 (SRR28857630 SRR28857630.fasta),COMPLETED,0,2025-07-29 18:28:52.119,26m 50s,26m 39s,121.0%,534.7 MB,771.4 MB,15.8 GB,2.2 GB,SRR28857630,MAXBIN2,execution_trace_2025-07-29_16-04-25.txt,0.52216796875,0.7533203125,121.0,1599.0,ERZ27320642,SRR28857630,0.0,781191.0,781191.0,198879.0,3140.0,502.0,10588.0,75.0,SRR28857630_cleaned,66.87,176196.0,626019.0,151854.0,1067.0,556.0,816441412.0,816441412.0,431633357.0,58089081.0,19540963.0,108099895.0,5406599.0,3434.1
38,5d/7b918e,29718009,GGP:BINNING:METABAT2_METABAT2 (SRR16079615 SRR16079615.fasta with SRR16079615.txt.gz),COMPLETED,0,2025-07-29 11:50:14.393,9.6s,1s,17.5%,2.9 MB,11 MB,6.5 MB,5.3 MB,SRR16079615,METABAT2_METABAT2,execution_trace_2025-07-29_11-40-39.txt,0.00283203125,0.0107421875,17.5,1.0,,SRR16079615,0.0,8531.0,8531.0,97.0,0.0,0.0,0.0,0.0,SRR16079615_cleaned,67.29,3794.0,7545.0,2382.0,559.0,508.0,4970796.0,4970796.0,123820.0,0.0,0.0,0.0,0.0,604.5
37,43/1c5560,29718010,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR16079615),COMPLETED,0,2025-07-29 11:50:14.619,39.5s,8s,95.2%,131.4 MB,525.2 MB,80 MB,71.5 KB,SRR16079615,CONCOCT_CONCOCT,execution_trace_2025-07-29_11-40-39.txt,0.1283203125,0.512890625,95.2,8.0,,SRR16079615,0.0,8531.0,8531.0,97.0,0.0,0.0,0.0,0.0,SRR16079615_cleaned,67.29,3794.0,7545.0,2382.0,559.0,508.0,4970796.0,4970796.0,123820.0,0.0,0.0,0.0,0.0,604.5
40,df/889a24,29718019,GGP:BINNING:MAXBIN2 (SRR16079615 SRR16079615.fasta),COMPLETED,0,2025-07-29 11:50:24.312,49.7s,7s,36.9%,37.7 MB,164.9 MB,51.3 MB,7.3 MB,SRR16079615,MAXBIN2,execution_trace_2025-07-29_11-40-39.txt,0.03681640625,0.16103515625,36.9,7.0,,SRR16079615,0.0,8531.0,8531.0,97.0,0.0,0.0,0.0,0.0,SRR16079615_cleaned,67.29,3794.0,7545.0,2382.0,559.0,508.0,4970796.0,4970796.0,123820.0,0.0,0.0,0.0,0.0,604.5
49,03/b4e01b,29718204,GGP:BINNING:METABAT2_METABAT2 (SRR16079619 SRR16079619.fasta with SRR16079619.txt.gz),COMPLETED,0,2025-07-29 11:51:24.450,9.6s,1s,59.6%,2.8 MB,11 MB,19.3 MB,16.2 MB,SRR16079619,METABAT2_METABAT2,execution_trace_2025-07-29_11-40-39.txt,0.002734375,0.0107421875,59.6,1.0,,SRR16079619,0.0,22314.0,22314.0,1943.0,0.0,0.0,1.0,0.0,SRR16079619_cleaned,67.33,8489.0,19304.0,6224.0,638.0,516.0,15278488.0,15278488.0,2673068.0,0.0,0.0,6224.0,0.0,795.6
48,02/e733fd,29718203,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR16079619),COMPLETED,0,2025-07-29 11:51:24.363,19.7s,12s,110.7%,187.4 MB,662 MB,90.9 MB,1.6 MB,SRR16079619,CONCOCT_CONCOCT,execution_trace_2025-07-29_11-40-39.txt,0.1830078125,0.646484375,110.7,12.0,,SRR16079619,0.0,22314.0,22314.0,1943.0,0.0,0.0,1.0,0.0,SRR16079619_cleaned,67.33,8489.0,19304.0,6224.0,638.0,516.0,15278488.0,15278488.0,2673068.0,0.0,0.0,6224.0,0.0,795.6
50,ae/968f18,29718209,GGP:BINNING:MAXBIN2 (SRR16079619 SRR16079619.fasta),COMPLETED,0,2025-07-29 11:51:34.229,39.8s,10s,70.4%,50.6 MB,288.1 MB,114.4 MB,24.6 MB,SRR16079619,MAXBIN2,execution_trace_2025-07-29_11-40-39.txt,0.0494140625,0.28134765625,70.4,10.0,,SRR16079619,0.0,22314.0,22314.0,1943.0,0.0,0.0,1.0,0.0,SRR16079619_cleaned,67.33,8489.0,19304.0,6224.0,638.0,516.0,15278488.0,15278488.0,2673068.0,0.0,0.0,6224.0,0.0,795.6
84,4b/5f0815,29719283,GGP:BINNING:METABAT2_METABAT2 (SRR16079618 SRR16079618.fasta with SRR16079618.txt.gz),COMPLETED,0,2025-07-29 11:54:54.504,9.6s,2s,72.6%,3 MB,11 MB,20.7 MB,17.6 MB,SRR16079618,METABAT2_METABAT2,execution_trace_2025-07-29_11-40-39.txt,0.0029296875,0.0107421875,72.6,2.0,,SRR16079618,0.0,23166.0,23166.0,2437.0,2.0,0.0,10.0,0.0,SRR16079618_cleaned,66.2,8444.0,19908.0,14015.0,668.0,520.0,16597038.0,16597038.0,3573805.0,26458.0,0.0,77061.0,0.0,893.3
87,42/5894ed,29719288,GGP:BINNING:METABAT2_METABAT2 (SRR16079614 SRR16079614.fasta with SRR16079614.txt.gz),COMPLETED,0,2025-07-29 11:54:55.046,9.1s,1s,56.2%,2.8 MB,11 MB,7.9 MB,6.4 MB,SRR16079614,METABAT2_METABAT2,execution_trace_2025-07-29_11-40-39.txt,0.002734375,0.0107421875,56.2,1.0,,SRR16079614,0.0,10334.0,10334.0,99.0,0.0,0.0,0.0,0.0,SRR16079614_cleaned,66.5,4610.0,9143.0,2693.0,558.0,508.0,6001364.0,6001364.0,124334.0,0.0,0.0,0.0,0.0,600.6
91,ff/44a435,29719399,GGP:BINNING:MAXBIN2 (SRR16079614 SRR16079614.fasta),COMPLETED,0,2025-07-29 11:55:04.467,9.7s,3s,30.6%,76.3 MB,513.3 MB,31.2 MB,6.8 MB,SRR16079614,MAXBIN2,execution_trace_2025-07-29_11-40-39.txt,0.07451171875,0.50126953125,30.6,3.0,,SRR16079614,0.0,10334.0,10334.0,99.0,0.0,0.0,0.0,0.0,SRR16079614_cleaned,66.5,4610.0,9143.0,2693.0,558.0,508.0,6001364.0,6001364.0,124334.0,0.0,0.0,0.0,0.0,600.6
85,be/a37137,29719282,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR16079618),COMPLETED,0,2025-07-29 11:54:54.398,49.6s,18s,148.0%,190.5 MB,727.9 MB,92.2 MB,2.4 MB,SRR16079618,CONCOCT_CONCOCT,execution_trace_2025-07-29_11-40-39.txt,0.18603515625,0.71083984375,148.0,18.0,,SRR16079618,0.0,23166.0,23166.0,2437.0,2.0,0.0,10.0,0.0,SRR16079618_cleaned,66.2,8444.0,19908.0,14015.0,668.0,520.0,16597038.0,16597038.0,3573805.0,26458.0,0.0,77061.0,0.0,893.3
88,2f/3f11da,29719285,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR16079614),COMPLETED,0,2025-07-29 11:54:54.793,49.2s,9s,94.6%,125.4 MB,423.8 MB,81.2 MB,48.1 KB,SRR16079614,CONCOCT_CONCOCT,execution_trace_2025-07-29_11-40-39.txt,0.1224609375,0.4138671875,94.6,9.0,,SRR16079614,0.0,10334.0,10334.0,99.0,0.0,0.0,0.0,0.0,SRR16079614_cleaned,66.5,4610.0,9143.0,2693.0,558.0,508.0,6001364.0,6001364.0,124334.0,0.0,0.0,0.0,0.0,600.6
90,eb/84149b,29719398,GGP:BINNING:MAXBIN2 (SRR16079618 SRR16079618.fasta),COMPLETED,0,2025-07-29 11:55:04.305,49.7s,11s,72.7%,91.6 MB,577.3 MB,146.9 MB,28.4 MB,SRR16079618,MAXBIN2,execution_trace_2025-07-29_11-40-39.txt,0.089453125,0.56376953125,72.7,11.0,,SRR16079618,0.0,23166.0,23166.0,2437.0,2.0,0.0,10.0,0.0,SRR16079618_cleaned,66.2,8444.0,19908.0,14015.0,668.0,520.0,16597038.0,16597038.0,3573805.0,26458.0,0.0,77061.0,0.0,893.3
114,f7/0db8a1,29719970,GGP:BINNING:METABAT2_METABAT2 (SRR16079616 SRR16079616.fasta with SRR16079616.txt.gz),COMPLETED,0,2025-07-29 11:57:15.975,8.2s,1s,35.0%,2.8 MB,11 MB,7.3 MB,6 MB,SRR16079616,METABAT2_METABAT2,execution_trace_2025-07-29_11-40-39.txt,0.002734375,0.0107421875,35.0,1.0,,SRR16079616,0.0,9283.0,9283.0,218.0,0.0,0.0,0.0,0.0,SRR16079616_cleaned,65.52,3996.0,8171.0,2525.0,574.0,510.0,5610042.0,5610042.0,269410.0,0.0,0.0,0.0,0.0,636.6
124,f8/7812e0,29720014,GGP:BINNING:MAXBIN2 (SRR16079616 SRR16079616.fasta),COMPLETED,0,2025-07-29 11:57:24.994,9.1s,6s,45.0%,76.8 MB,577.3 MB,52.9 MB,8.2 MB,SRR16079616,MAXBIN2,execution_trace_2025-07-29_11-40-39.txt,0.075,0.56376953125,45.0,6.0,,SRR16079616,0.0,9283.0,9283.0,218.0,0.0,0.0,0.0,0.0,SRR16079616_cleaned,65.52,3996.0,8171.0,2525.0,574.0,510.0,5610042.0,5610042.0,269410.0,0.0,0.0,0.0,0.0,636.6
127,ab/7d6ccf,29720165,GGP:BINNING:METABAT2_METABAT2 (SRR16079617 SRR16079617.fasta with SRR16079617.txt.gz),COMPLETED,0,2025-07-29 11:57:44.645,9.4s,1s,39.1%,4.6 MB,23.1 MB,18.2 MB,15.3 MB,SRR16079617,METABAT2_METABAT2,execution_trace_2025-07-29_11-40-39.txt,0.0044921875,0.02255859375,39.1,1.0,,SRR16079617,0.0,21234.0,21234.0,1726.0,0.0,0.0,3.0,0.0,SRR16079617_cleaned,67.56,8133.0,18388.0,5507.0,632.0,516.0,14444038.0,14444038.0,2389691.0,0.0,0.0,15854.0,0.0,790.2
115,a8/cda17b,29719974,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR16079616),COMPLETED,0,2025-07-29 11:57:16.339,47.8s,13s,65.0%,125.9 MB,426.1 MB,80.7 MB,76.3 KB,SRR16079616,CONCOCT_CONCOCT,execution_trace_2025-07-29_11-40-39.txt,0.12294921875,0.41611328125,65.0,13.0,,SRR16079616,0.0,9283.0,9283.0,218.0,0.0,0.0,0.0,0.0,SRR16079616_cleaned,65.52,3996.0,8171.0,2525.0,574.0,510.0,5610042.0,5610042.0,269410.0,0.0,0.0,0.0,0.0,636.6
130,ae/2c802a,29720196,GGP:BINNING:MAXBIN2 (SRR16079617 SRR16079617.fasta),COMPLETED,0,2025-07-29 11:57:54.239,19.8s,8s,83.7%,65.7 MB,288.2 MB,109.2 MB,23.1 MB,SRR16079617,MAXBIN2,execution_trace_2025-07-29_11-40-39.txt,0.06416015625,0.2814453125,83.7,8.0,,SRR16079617,0.0,21234.0,21234.0,1726.0,0.0,0.0,3.0,0.0,SRR16079617_cleaned,67.56,8133.0,18388.0,5507.0,632.0,516.0,14444038.0,14444038.0,2389691.0,0.0,0.0,15854.0,0.0,790.2
128,24/bdf70a,29720163,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR16079617),COMPLETED,0,2025-07-29 11:57:44.390,49.6s,11s,108.3%,177.6 MB,721.8 MB,90 MB,1.4 MB,SRR16079617,CONCOCT_CONCOCT,execution_trace_2025-07-29_11-40-39.txt,0.1734375,0.7048828125,108.3,11.0,,SRR16079617,0.0,21234.0,21234.0,1726.0,0.0,0.0,3.0,0.0,SRR16079617_cleaned,67.56,8133.0,18388.0,5507.0,632.0,516.0,14444038.0,14444038.0,2389691.0,0.0,0.0,15854.0,0.0,790.2
83,99/b9b786,29652865,GGP:BINNING:METABAT2_METABAT2 (ERR5385022 ERR5385022.fasta with ERR5385022.txt.gz),COMPLETED,0,2025-07-29 08:47:34.945,49.7s,12s,424.8%,771 MB,831.8 MB,173.6 MB,152 MB,ERR5385022,METABAT2_METABAT2,execution_trace_2025-07-29_08-12-30.txt,0.7529296875,0.8123046875,424.8,12.0,,ERR5385022,0.0,160997.0,160997.0,25667.0,538.0,213.0,1247.0,75.0,ERR5385022_cleaned,56.44,42000.0,132784.0,187611.0,825.0,536.0,145731681.0,145731681.0,58127811.0,15624490.0,10595717.0,20421016.0,5707037.0,6297.9
85,ac/aa02b0,29652941,GGP:BINNING:MAXBIN2 (ERR5385022 ERR5385022.fasta),COMPLETED,0,2025-07-29 08:47:44.817,1m 20s,1m 8s,159.6%,365.5 MB,811 MB,2.1 GB,335.9 MB,ERR5385022,MAXBIN2,execution_trace_2025-07-29_08-12-30.txt,0.35693359375,0.7919921875,159.6,68.0,,ERR5385022,0.0,160997.0,160997.0,25667.0,538.0,213.0,1247.0,75.0,ERR5385022_cleaned,56.44,42000.0,132784.0,187611.0,825.0,536.0,145731681.0,145731681.0,58127811.0,15624490.0,10595717.0,20421016.0,5707037.0,6297.9
86,04/3f4abf,29653334,GGP:BINNING:METABAT2_METABAT2 (ERR5385028 ERR5385028.fasta with ERR5385028.txt.gz),COMPLETED,0,2025-07-29 08:48:45.297,49.3s,24s,470.5%,1.6 GB,1.6 GB,218.9 MB,190.9 MB,ERR5385028,METABAT2_METABAT2,execution_trace_2025-07-29_08-12-30.txt,1.6,1.6,470.5,24.0,,ERR5385028,0.0,208268.0,208268.0,34957.0,264.0,53.0,1291.0,39.0,ERR5385028_cleaned,57.2,58186.0,172906.0,566923.0,809.0,534.0,182539234.0,182539234.0,70550223.0,9171921.0,6290784.0,15960548.0,5831932.0,9742.8
